OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,if_pandemic
67724230,,573526,0.0,0.0,0.0,1.0,0.0,West,2017/2018,SH 2,SERVICE STN NTH,,Minor Crash,Yes,2018,0.0,East,0.0,0,0.0,Flat,1.0,,0.0,,0.0,Dark,2077503,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,100.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,0
67724254,,574800,0.0,0.0,0.0,1.0,0.0,East,2017/2018,KARORI ROAD,HATTON ST,,Non-Injury Crash,No,2017,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2107003,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724302,,575100,0.0,0.0,0.0,0.0,0.0,North,2018/2019,VERVIERS STREET,Shotter Street,,Minor Crash,No,2019,0.0,North,0.0,0,0.0,Hill Road,1.0,,0.0,,0.0,Dark,2115100,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67724351,,574800,0.0,,0.0,0.0,,Null,2014/2015,OLD KARORI ROAD,ROSEHAUGH AVENUE,,Serious Crash,No,2015,,North,,0,,Hill Road,,,,,,Dark,2106000,0,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Unsealed,,0.0,1,,50.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Heavy rain,Null,0
67724373,,573000,0.0,,0.0,2.0,,Null,2015/2016,JERVOIS QUAY,HUNTER ST,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Dark,2125900,0,0.0,0.0,6.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724384,,573101,0.0,,0.0,1.0,,North,2018/2019,BLAIR ST,COURTENAY PLACE,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Dark,2135700,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,30.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724402,,573523,0.0,0.0,0.0,2.0,0.0,North,2017/2018,MARK AVENUE,ST KITTS PLACE,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2086307,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67724411,,573525,0.0,,0.0,0.0,,North,2015/2016,BING LUCAS DRIVE,GLADYS SCOTT PLACE,,Non-Injury Crash,No,2016,,West,,0,,Hill Road,,,,,,Twilight,2053828,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,1.0,0.0,Urban,1.0,,,Fine,Null,0
67724415,,573101,0.0,,0.0,1.0,,Null,2015/2016,CUBA ST,SH 1N,,Minor Crash,Yes,2016,,West,,0,,Flat,,,,,,Dark,2132100,1,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67724417,,576600,1.0,,0.0,2.0,,East,2015/2016,ORIENTAL PARADE,ORIENTAL TERRACE E,,Minor Crash,No,2016,,East,,0,,Flat,,,,,,Bright sun,2137900,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,40.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724446,,572900,0.0,,0.0,1.0,,Null,2017/2018,LAMBTON QUAY,BOWEN ST,,Non-Injury Crash,No,2018,,West,,0,,Hill Road,,,,,,Dark,2122400,0,0.0,0.0,4.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67724456,,573101,0.0,0.0,0.0,1.0,0.0,North,2017/2018,WILLIS ST,DIXON ST,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2131300,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724484,,575000,0.0,0.0,0.0,1.0,0.0,West,2018/2019,BIRDWOOD ST,CHAYTOR ST,,Non-Injury Crash,No,2018,0.0,West,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2111100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724518,,572500,0.0,,0.0,1.0,,North,2017/2018,MAIN ROAD,REDWOOD AVENUE,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Twilight,1986300,0,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724530,,572900,0.0,,0.0,2.0,,Null,2017/2018,FEATHERSTON ST,BUNNY ST,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,2122800,0,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Heavy rain,Strong wind,0
67724541,,573000,0.0,,0.0,2.0,,North,2016/2017,BALLANCE ST,STOUT ST,,Non-Injury Crash,No,2016,,North,,0,,Flat,,,,,,Dark,2124100,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,1.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Null,Null,0
67724547,,573700,0.0,,0.0,2.0,,North,2015/2016,JOHNSONVILLE ROAD,FRASER AVENUE,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Overcast,2083100,0,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Heavy rain,Null,0
67724582,,576700,0.0,,0.0,1.0,,Null,2017/2018,ROSENEATH TERRACE,PALLISER ROAD,,Non-Injury Crash,No,2017,,West,,0,,Hill Road,,,,,,Bright sun,2185800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,1.0,,,Null,Null,0
67724594,,572701,0.0,0.0,0.0,0.0,0.0,North,2018/2019,COATES ST,NORTH ST,,Minor Crash,No,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,1995800,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,1.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67724609,,573200,0.0,,0.0,1.0,,West,2014/2015,BROOKLYN ROAD,NAIRN ST N,,Non-Injury Crash,No,2015,,North,,0,,Flat,,,,,,Overcast,2159500,0,0.0,0.0,1.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724619,,573000,0.0,0.0,0.0,2.0,0.0,North,2014/2015,VICTORIA ST,HARRIS ST,,Non-Injury Crash,No,2015,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2127400,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,1.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724623,,573101,0.0,,0.0,1.0,,Null,2014/2015,COURTENAY PLACE,ALLEN ST,,Non-Injury Crash,No,2015,,East,,0,,Flat,,,,,,Dark,2135700,0,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,30.0,,On,0.0,1.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Heavy rain,Null,0
67724648,,576901,0.0,,0.0,2.0,,East,2017/2018,SH 1N,EVANS BAY PARADE,,Non-Injury Crash,Yes,2018,,East,,0,,Flat,,,,,,Bright sun,2177800,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,70.0,,Null,1.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Strong wind,0
67724667,,576600,0.0,,0.0,1.0,,Null,2016/2017,ORIENTAL PARADE,ORIENTAL TERRACE,,Minor Crash,No,2016,,East,,0,,Flat,,,,,,Bright sun,2137900,1,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,40.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724688,,574402,0.0,0.0,0.0,1.0,0.0,East,2018/2019,ABBOTT ST,IMLAY CRESCENT,,Non-Injury Crash,No,2018,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Twilight,2096600,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724724,,577302,0.0,,0.0,1.0,,Null,2016/2017,PARK ROAD,REX STREET,,Minor Crash,No,2016,,South,,0,,Flat,,,,,,Twilight,2205600,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,1.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724750,,573101,0.0,0.0,0.0,2.0,0.0,East,2018/2019,"GHUZNEE STREET, TE ARO, WELLINGTON",LEEDS STREET,,Minor Crash,No,2019,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2133600,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,None,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724762,,576500,0.0,,0.0,2.0,,North,2018/2019,ADELAIDE ROAD,OXFORD ST,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,2148100,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724789,,575500,0.0,0.0,0.0,1.0,1.0,Null,2016/2017,ARO ST,HOLLOWAY ROAD,,Serious Crash,No,2016,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2156500,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,1,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
67724805,,576903,0.0,0.0,0.0,1.0,0.0,South,2015/2016,QUEENS DRIVE,CRUICKSHANK ST,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2179600,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724866,,576301,0.0,,0.0,1.0,,South,2017/2018,ADELAIDE ROAD,JOHN ST,,Minor Crash,No,2018,,North,,0,,Hill Road,,,,,,Overcast,2163400,1,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67724886,,574303,0.0,0.0,0.0,2.0,0.0,North,2018/2019,NEWLANDS OFF NBD,SH 1N,,Non-Injury Crash,Yes,2018,0.0,North,0.0,0,0.0,Null,0.0,,0.0,,0.0,Dark,2084302,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
67724895,,573101,0.0,,0.0,1.0,,Null,2015/2016,GHUZNEE ST,CUBA ST,,Minor Crash,No,2015,,East,,0,,Flat,,,,,,Bright sun,2133500,1,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724915,,572900,0.0,,0.0,2.0,,South,2014/2015,SH 1N,HAWKESTONE OBR,,Non-Injury Crash,Yes,2015,,South,,0,,Flat,,,,,,Bright sun,2120000,0,0.0,0.0,6.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
67725048,,576002,0.0,0.0,0.0,2.0,0.0,Null,2018/2019,BRIGHTON STREET,LIFFEY STREET,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Hill Road,0.0,Labour Weekend,0.0,,0.0,Bright sun,2189400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725129,,573700,0.0,,0.0,1.0,,South,2015/2016,JOHNSONVILLE ROAD,MOOREFIELD ROAD,,Non-Injury Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,2082800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,1.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67725145,,572701,0.0,0.0,0.0,0.0,0.0,Null,2015/2016,MAIN ROAD,MCLELLAN ST,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,1994707,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67725179,,576700,0.0,,0.0,2.0,,South,2014/2015,GRAFTON ROAD,THE CRESCENT S,,Non-Injury Crash,No,2015,,North,,0,,Hill Road,,,,,,Bright sun,2185800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67725230,,573511,0.0,0.0,0.0,1.0,0.0,South,2016/2017,MIDDLETON ROAD,WILLOWBANK ROAD,,Serious Crash,No,2016,0.0,South,0.0,0,1.0,Flat,0.0,,0.0,,0.0,Bright sun,2086201,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,1,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
67725299,,572900,0.0,,0.0,1.0,,Null,2018/2019,AOTEA QUAY,AOTEA QUAY OFF RAMP,,Non-Injury Crash,No,2019,,South,,0,,Null,,,,,,Overcast,2118400,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,70.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,1.0,,,Heavy rain,Null,0
67725306,,573101,0.0,,0.0,1.0,,Null,2015/2016,TARANAKI ST,SH 1N,,Non-Injury Crash,Yes,2016,,South,,0,,Flat,,,,,,Overcast,2133800,0,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,1.0,0.0,Urban,0.0,,,Light rain,Null,0
67725331,,576301,0.0,,0.0,1.0,,West,2017/2018,WALLACE ST,TASMAN ST,,Minor Crash,No,2018,,West,,0,,Null,,,,,,Bright sun,2163300,1,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67725386,,572701,0.0,0.0,0.0,1.0,1.0,South,2015/2016,HANDYSIDE ST,MEXTED TERRACE,,Non-Injury Crash,No,2015,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,1.0,Bright sun,1993000,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725448,,573000,0.0,,0.0,1.0,,Null,2016/2017,WHITMORE ST,FEATHERSTON ST,,Non-Injury Crash,No,2017,,South,,0,,Flat,,,,,,Overcast,2123800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,1.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67725454,,575902,0.0,0.0,0.0,4.0,0.0,North,2015/2016,OHIRO ROAD,HAPPY VALLEY ROAD,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2187307,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,70.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725505,,573000,0.0,0.0,0.0,2.0,0.0,South,2017/2018,THE TERRACE,MOUNT ST,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2129200,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725519,,573700,0.0,,0.0,1.0,,Null,2017/2018,JOHNSONVILLE ROAD,DISRAELI ST,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Dark,2082900,0,0.0,0.0,3.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67725541,,573000,0.0,0.0,0.0,2.0,0.0,North,2018/2019,WATERLOO QUAY,CUSTOMHOUSE QUAY,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2124300,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725582,,575300,0.0,,0.0,2.0,,North,2016/2017,KELBURN PARADE,GLASGOW ST,,Non-Injury Crash,No,2016,,North,,0,,Hill Road,,,,,,Overcast,2155300,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Null,Null,0
67725597,,575600,0.0,0.0,0.0,2.0,0.0,South,2017/2018,TODMAN ST,CHARLOTTE AVENUE,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Bright sun,2161700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725638,,576301,0.0,,0.0,1.0,,Null,2017/2018,JOHN ST,HANSON ST,,Minor Crash,No,2017,,West,,0,,Flat,,Labour Weekend,,,,Bright sun,2163300,1,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67725639,,575300,0.0,,0.0,2.0,,North,2017/2018,KELBURN PARADE,FAIRLIE TERRACE,,Non-Injury Crash,No,2018,,South,,0,,Hill Road,,,,,,Bright sun,2155200,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67725656,,572900,1.0,,0.0,1.0,,Null,2016/2017,BUNNY ST,ACCESS ROAD,,Minor Crash,No,2017,,South,,0,,Flat,,,,,,Bright sun,2122700,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67725659,,575800,0.0,0.0,1.0,1.0,0.0,West,2018/2019,HALIFAX ST,BRETON GROVE,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Twilight,2197301,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
67725678,,574900,0.0,0.0,1.0,0.0,0.0,East,2016/2017,KARORI ROAD,RICHMOND AVENUE,,Non-Injury Crash,No,2016,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2109900,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725689,,573903,0.0,0.0,0.0,1.0,0.0,East,2017/2018,NEWLANDS ROAD,HURRING PLACE,,Minor Crash,No,2018,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Bright sun,2075103,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67725719,,574303,0.0,0.0,0.0,2.0,0.0,Null,2017/2018,SH 2,SH 1N,,Non-Injury Crash,Yes,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Twilight,2090402,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,80.0,0.0,On,0.0,1.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,0
